entry_id,hospital_name,hospital_lat,hospital_lng,speciality,general_beds,icu_beds,ventilators,ambulance_type_needed,symptom,severity,traffic_level,waiting_time_min
1183,Reliance Hospital,19.098579219532567,72.98017048408894,Neurology,113,23,9,Cardiac,fever,mild,High,88
1184,Global Hospital Parel,18.972250517803147,72.87666434479942,Burns,42,17,16,ICU,dizziness,mild,Moderate,107
1185,Global Hospital Parel,18.96072191765852,72.87856530481402,Trauma,98,16,4,BLS,vomiting,moderate,Moderate,23
1186,Nanavati Max Hospital,19.111110753248088,72.96728792139095,General Medicine,119,6,0,ICU,bleeding,severe,Moderate,115
1187,Shivaji Park Hospital,19.05838498738478,72.77459198212208,Pulmonology,117,11,18,ICU,breathing difficulty,severe,High,70
1188,Bombay Hospital,18.883289285206047,72.97788922667297,Pulmonology,34,27,20,ICU,fever,mild,High,77
1189,Hinduja Hospital Mahim,19.27309269778613,72.90222403111551,Gynecology,110,3,4,Cardiac,dizziness,mild,Low,66
1190,Nanavati Max Hospital,19.24977945234781,72.93853155955539,Gynecology,143,0,19,ICU,fracture,moderate,Low,75
1191,Jaslok Hospital,19.02959830721142,72.786796428549,Burns,131,44,15,ICU,fever,mild,Low,106
1192,KEM Hospital,19.282806243950237,72.82514503770066,Trauma,20,31,7,BLS,unconscious,severe,Low,78
1193,Tata Memorial Hospital,19.26851093090522,72.82981523989673,General Medicine,66,2,0,ICU,unconscious,severe,Moderate,34
1194,Nanavati Max Hospital,19.08656058355014,72.9655386956633,Pediatrics,41,10,0,BLS,unconscious,severe,Moderate,86
1195,Saifee Hospital,19.267201514580577,72.97432977374189,Orthopedics,150,36,2,ICU,burn injury,moderate,Low,15
1196,Bombay Hospital,19.147277253197494,72.77317567764769,Gynecology,83,48,11,ICU,vomiting,moderate,Low,26
1197,Breach Candy Hospital,19.08443309169818,72.98856227008433,Neurology,1,25,6,ALS,vomiting,moderate,Low,95
1198,Breach Candy Hospital,18.92058741336279,72.77881788735945,Gynecology,87,17,18,ICU,headache,mild,Moderate,21
1199,Kokilaben Dhirubhai Ambani Hospital,18.961256187626375,72.89019163000216,Burns,71,5,0,ALS,burn injury,moderate,Low,5
1200,Shushrusha Hospital,19.010894734789925,72.79787466605826,Orthopedics,46,43,18,Cardiac,breathing difficulty,severe,Moderate,105
1201,Dr. LH Hiranandani Hospital,19.028116724952252,72.89760539768332,Pediatrics,80,30,2,Cardiac,fever,mild,Low,95
1202,Tata Memorial Hospital,19.014304363424447,72.8993312118579,Gynecology,112,44,15,ICU,dizziness,mild,High,13
1203,Breach Candy Hospital,19.046471308973366,72.8663190235746,Gynecology,105,33,7,ALS,fever,mild,Low,58
1204,CritiCare Hospital,18.932123729889614,72.96530285365648,General Medicine,149,35,19,ICU,chest pain,severe,High,38
1205,Saifee Hospital,19.29195437163383,72.85115067527163,Burns,5,7,5,Cardiac,fever,mild,High,53
1206,Rajawadi Hospital,19.104979849216875,72.97646482865984,General Medicine,149,21,11,ICU,dizziness,mild,Low,16
1207,Breach Candy Hospital,19.060073691047116,72.89722949189935,Pulmonology,144,36,4,ICU,dizziness,mild,Moderate,115
1208,Shivaji Park Hospital,18.939882659217158,72.89449874556159,Pulmonology,43,21,20,ICU,headache,mild,Low,79
1209,SevenHills Hospital,18.930301074480198,72.95895216475613,Cardiology,58,46,10,BLS,headache,mild,Low,70
1210,SRV Hospital Goregaon,18.932058096857343,72.81044950420552,Pulmonology,6,19,13,BLS,chest pain,severe,Low,107
1211,Shivaji Park Hospital,18.997580788214663,72.80536169789654,General Medicine,37,43,5,ALS,fever,mild,Low,38
1212,Kokilaben Dhirubhai Ambani Hospital,18.925335575618536,72.8314626164459,Gynecology,33,46,4,BLS,headache,mild,High,85
1213,Breach Candy Hospital,19.29346922008559,72.9805571605849,Cardiology,116,34,20,BLS,bleeding,severe,Low,89
1214,Tata Memorial Hospital,18.91869865164455,72.96337445125107,Orthopedics,124,50,13,ALS,fracture,moderate,Low,77
1215,Bhaktivedanta Hospital,19.12883207240822,72.83596158762705,Trauma,59,20,7,Cardiac,chest pain,severe,Moderate,96
1216,Nanavati Max Hospital,18.93888004366772,72.76713458351145,Cardiology,60,50,16,Cardiac,vomiting,moderate,Low,87
1217,Holy Spirit Hospital,19.1040549109727,72.82484656667519,Pediatrics,122,47,11,Cardiac,breathing difficulty,severe,Low,71
1218,SL Raheja Hospital,19.18632875773203,72.83047486831641,Gynecology,39,7,18,Cardiac,bleeding,severe,Low,22
1219,Sion Hospital,19.25285193098979,72.76406786677879,Burns,67,16,11,ICU,vomiting,moderate,Low,40
1220,Holy Spirit Hospital,18.92303322801841,72.89549865849467,Gynecology,118,19,7,Cardiac,burn injury,moderate,High,80
1221,Cooper Hospital,19.21187812335251,72.92169514063488,Pulmonology,96,35,17,ICU,vomiting,moderate,High,96
1222,Sion Hospital,19.10192428474353,72.86969708022427,Trauma,42,8,20,ALS,unconscious,severe,High,52
1223,Reliance Hospital,19.041005970929355,72.78224801590459,Trauma,13,30,20,ALS,headache,mild,Low,105
1224,Nanavati Max Hospital,19.240788462828917,72.88095819632977,Pulmonology,21,7,7,ALS,fracture,moderate,Moderate,77
1225,Hinduja Hospital Mahim,19.129810443356323,72.9450470207434,Cardiology,9,43,11,ALS,burn injury,moderate,Low,29
1226,Tata Memorial Hospital,19.17854477546651,72.8933366180272,Trauma,137,34,5,BLS,dizziness,mild,Low,119
1227,Lilavati Hospital,19.14961385777422,72.77718232194269,Cardiology,6,40,5,Cardiac,bleeding,severe,High,69
1228,Cooper Hospital,18.89342600080549,72.97990778193046,Burns,18,21,10,Cardiac,chest pain,severe,Moderate,30
1229,Global Hospital Parel,19.25472323147871,72.7694166348178,Pediatrics,55,6,0,BLS,fever,mild,Moderate,20
1230,Nair Hospital,18.995719954466306,72.98816514622587,Pulmonology,21,39,5,Cardiac,breathing difficulty,severe,Low,45
1231,Breach Candy Hospital,19.129657352394958,72.82609339394426,Orthopedics,146,19,10,ICU,unconscious,severe,High,68
1232,Nanavati Max Hospital,19.263452838939962,72.9050470003372,Trauma,128,35,16,BLS,fracture,moderate,Moderate,103
1233,Nair Hospital,19.121333109241768,72.9330812811412,Burns,149,26,18,Cardiac,breathing difficulty,severe,Moderate,55
1234,SevenHills Hospital,19.176679866622617,72.75780609283662,Pediatrics,93,47,12,ICU,burn injury,moderate,High,99
1235,SL Raheja Hospital,19.27088861853711,72.98201193670891,Pulmonology,45,4,0,BLS,fracture,moderate,Moderate,90
1236,Sion Hospital,18.94482132021829,72.94831634344581,Trauma,37,35,1,BLS,fracture,moderate,Low,78
1237,Holy Spirit Hospital,18.980270545254537,72.95885751613733,Cardiology,65,45,11,Cardiac,headache,mild,Low,24
1238,Saifee Hospital,19.26363419630281,72.87009799846119,Pediatrics,99,14,19,Cardiac,fracture,moderate,High,8
1239,Breach Candy Hospital,18.981602949818548,72.83301335671575,Trauma,111,9,19,Cardiac,bleeding,severe,Low,23
1240,Lilavati Hospital,18.910107738006648,72.82055588854915,Neurology,148,10,11,ALS,dizziness,mild,Low,45
1241,Fortis Hospital Mulund,19.12739615942466,72.76684916133961,General Medicine,1,0,15,Cardiac,bleeding,severe,High,104
1242,Holy Spirit Hospital,18.974927477452244,72.87150450990458,Pediatrics,126,16,20,BLS,fracture,moderate,Low,43
1243,CritiCare Hospital,19.004969408451487,72.93814396749842,Pediatrics,136,5,6,Cardiac,fracture,moderate,Low,75
1244,KEM Hospital,18.961107159744508,72.82998343590418,Pulmonology,44,18,16,ALS,vomiting,moderate,Low,27
1245,Sushrut Hospital,19.199650598998332,72.92840720890646,Burns,23,34,4,ALS,dizziness,mild,Moderate,99
1246,Terna Hospital,18.980939593681796,72.8066936292272,General Medicine,139,19,13,ICU,high blood pressure,moderate,High,101
1247,Sushrut Hospital,19.039135964469022,72.96281004773424,Neurology,142,50,10,Cardiac,burn injury,moderate,Low,88
1248,Bhaktivedanta Hospital,19.161263374829584,72.9185605554033,General Medicine,125,37,19,Cardiac,burn injury,moderate,Moderate,41
1249,Lilavati Hospital,19.18673312103622,72.94935011111335,Burns,24,41,20,ALS,bleeding,severe,Low,7
1250,Terna Hospital,19.09803081852384,72.82367630377996,Pulmonology,121,1,8,Cardiac,breathing difficulty,severe,Low,40
1251,Tata Memorial Hospital,19.2460583408837,72.81330682876734,Gynecology,90,16,0,BLS,breathing difficulty,severe,High,95
1252,Bombay Hospital,19.2456424987751,72.94015589288341,Burns,13,13,2,BLS,vomiting,moderate,High,101
1253,Breach Candy Hospital,18.907046706015716,72.91454388761827,Orthopedics,58,18,19,BLS,fracture,moderate,Low,91
1254,Fortis Hospital Mulund,19.199932662899904,72.93198781321959,Burns,34,14,19,ICU,fracture,moderate,Moderate,114
1255,Fortis Hospital Mulund,18.900322964769966,72.89826918453342,Gynecology,114,16,1,BLS,fever,mild,Low,113
1256,Kokilaben Dhirubhai Ambani Hospital,19.18714610204763,72.80842032548739,Trauma,64,30,4,Cardiac,fever,mild,Moderate,43
1257,Nair Hospital,18.886199375689444,72.97082767890922,Trauma,118,46,1,ICU,bleeding,severe,Moderate,6
1258,Kokilaben Dhirubhai Ambani Hospital,19.166753865036288,72.79697476907374,Pulmonology,73,9,8,ALS,bleeding,severe,Moderate,22
1259,Nair Hospital,19.0103856516981,72.9589023591259,Gynecology,143,29,6,BLS,burn injury,moderate,High,54
1260,Bombay Hospital,19.26366837863562,72.9674331463114,Orthopedics,147,33,18,ALS,bleeding,severe,Moderate,77
1261,Sion Hospital,19.00452438039478,72.80897927709384,Trauma,64,28,6,Cardiac,bleeding,severe,Moderate,70
1262,Breach Candy Hospital,18.962903265201458,72.80995216333937,Burns,51,25,5,Cardiac,dizziness,mild,Moderate,117
1263,Tata Memorial Hospital,19.28000672034195,72.78629607059587,Neurology,132,15,3,ICU,unconscious,severe,Moderate,23
1264,Reliance Hospital,19.235189603258647,72.82535170343772,Cardiology,149,43,0,BLS,fever,mild,High,13
1265,Sushrut Hospital,19.237172627674333,72.75991671380848,Gynecology,69,32,14,ALS,high blood pressure,moderate,Moderate,88
1266,Global Hospital Parel,19.241911236560874,72.82373565404079,Pulmonology,54,20,18,ICU,burn injury,moderate,High,16
1267,Hiranandani Hospital Powai,19.11071496903572,72.93134256503146,Gynecology,118,44,16,ICU,bleeding,severe,High,82
1268,Breach Candy Hospital,18.988713970325225,72.9513163209433,Pediatrics,94,41,11,ICU,chest pain,severe,Low,59
1269,SL Raheja Hospital,18.988356065988665,72.97085784344482,Pediatrics,98,17,20,ICU,dizziness,mild,Low,50
1270,Cooper Hospital,19.279229354295865,72.83257855892016,Gynecology,101,12,19,Cardiac,bleeding,severe,High,72
1271,Reliance Hospital,19.22466287679662,72.8626669407066,Pulmonology,49,12,0,BLS,fracture,moderate,Moderate,105
1272,Terna Hospital,19.202692517192645,72.94608556605598,General Medicine,133,18,16,ICU,chest pain,severe,Low,27
1273,Holy Spirit Hospital,19.265462539957525,72.95885453570305,General Medicine,29,23,15,ICU,dizziness,mild,High,6
1274,Terna Hospital,19.007557208271745,72.84815324450973,Pulmonology,80,37,20,Cardiac,fracture,moderate,Low,30
1275,Fortis Hospital Mulund,19.0205794666731,72.78717450159482,General Medicine,61,0,5,Cardiac,breathing difficulty,severe,Low,97
1276,Wockhardt Hospital Mumbai Central,19.156966721577803,72.93463499181627,Cardiology,116,30,11,BLS,bleeding,severe,Low,11
1277,Sion Hospital,19.286676324955472,72.97106772108145,Neurology,105,50,10,ALS,unconscious,severe,Moderate,108
1278,SevenHills Hospital,19.036860053177726,72.79865785175363,Trauma,34,32,7,BLS,fever,mild,High,30
1279,Jaslok Hospital,19.279227503034317,72.86920149209053,Orthopedics,76,24,16,ICU,vomiting,moderate,Low,52
1280,Saifee Hospital,19.00257784683961,72.96375725159643,Gynecology,92,43,16,BLS,unconscious,severe,High,15
1281,Global Hospital Parel,19.126435458719403,72.85436898182158,Cardiology,65,10,18,ALS,chest pain,severe,Moderate,90
1282,CritiCare Hospital,18.952266358271014,72.8502067281541,Orthopedics,81,31,2,Cardiac,burn injury,moderate,High,73
1283,Hiranandani Hospital Powai,19.17438288037816,72.96810146949989,Neurology,130,46,12,BLS,headache,mild,High,120
1284,Reliance Hospital,19.077971828956596,72.7728116982658,Orthopedics,51,41,8,BLS,fracture,moderate,Low,7
1285,Nanavati Max Hospital,18.956298979271615,72.97280619875464,Pulmonology,22,1,1,ICU,vomiting,moderate,Low,85
1286,Nair Hospital,18.934894524815356,72.9279224955112,Trauma,80,8,8,BLS,fracture,moderate,Moderate,6
1287,Saifee Hospital,19.116928177786885,72.87632280409137,Pediatrics,9,1,8,Cardiac,headache,mild,Low,42
1288,KEM Hospital,19.15964618685023,72.77070894882435,Neurology,85,0,17,ICU,burn injury,moderate,High,74
1289,Terna Hospital,19.255371345637062,72.75672771849776,Neurology,55,20,20,ICU,breathing difficulty,severe,Moderate,68
1290,Bhaktivedanta Hospital,19.288797186982514,72.78341469579436,General Medicine,42,15,13,ALS,burn injury,moderate,Moderate,62
1291,Nanavati Max Hospital,18.90448660105274,72.97177911483205,Burns,37,44,16,ICU,fever,mild,High,55
1292,Lilavati Hospital,19.066211135656427,72.84801361285464,General Medicine,126,12,14,ICU,fever,mild,High,15
1293,Sion Hospital,19.1165660699353,72.82930819280016,Neurology,117,24,10,ALS,unconscious,severe,Low,114
1294,Terna Hospital,19.24455450957936,72.91399105594765,Pulmonology,70,7,10,ICU,dizziness,mild,Moderate,85
1295,Saifee Hospital,19.010406068246393,72.94334701353787,Cardiology,19,25,11,BLS,high blood pressure,moderate,Moderate,70
1296,Hinduja Hospital Mahim,19.070688421629395,72.77888357113979,Pulmonology,33,24,9,Cardiac,dizziness,mild,Moderate,31
1297,Holy Spirit Hospital,19.106239125189955,72.82754808506667,Pulmonology,147,21,10,ALS,bleeding,severe,Moderate,90
1298,SevenHills Hospital,19.088865860523775,72.84904767048312,Burns,39,10,11,ALS,breathing difficulty,severe,Moderate,40
1299,SRV Hospital Goregaon,19.28521894505061,72.75714724115902,Orthopedics,77,17,1,ALS,breathing difficulty,severe,Low,95
1300,Global Hospital Parel,18.924968904356007,72.76913561388679,Cardiology,128,1,6,BLS,dizziness,mild,Low,120
1301,Rajawadi Hospital,19.275741849260797,72.91209851184074,Cardiology,120,5,3,ICU,breathing difficulty,severe,Moderate,25
1302,Lilavati Hospital,19.153192481501527,72.95715058085594,Orthopedics,68,24,7,Cardiac,fever,mild,Low,110
1303,Bombay Hospital,19.16872999146513,72.79489515985799,Orthopedics,51,24,1,BLS,burn injury,moderate,Low,12
1304,Holy Spirit Hospital,18.980195027367706,72.97270841230666,Pediatrics,42,6,20,ICU,high blood pressure,moderate,High,85
1305,Jaslok Hospital,19.278087598446497,72.98418411181203,Gynecology,91,7,8,ICU,high blood pressure,moderate,Moderate,68
1306,Tata Memorial Hospital,19.073901477262957,72.77822553441894,Pediatrics,35,17,9,ALS,burn injury,moderate,Moderate,82
1307,SevenHills Hospital,19.132496963887842,72.88502394490588,Gynecology,97,10,9,ICU,fever,mild,High,50
1308,Breach Candy Hospital,19.000076215896677,72.9541183075658,Trauma,70,28,15,ICU,dizziness,mild,Low,98
1309,CritiCare Hospital,19.191432562980676,72.76728210787734,Orthopedics,56,25,18,Cardiac,fever,mild,Low,23
1310,Hiranandani Hospital Powai,19.296628405954078,72.78854461127425,Burns,29,28,2,Cardiac,chest pain,severe,High,42
1311,Shushrusha Hospital,18.957762796264994,72.81335865695263,Cardiology,43,30,9,ICU,fever,mild,Low,83
1312,Wockhardt Hospital Mumbai Central,19.20660787307872,72.79070952891418,Gynecology,77,18,5,ALS,chest pain,severe,Low,49
1313,Jaslok Hospital,19.059622836389607,72.82359274398918,Gynecology,142,7,9,Cardiac,fever,mild,Low,23
1314,Hinduja Hospital Mahim,19.286663772697793,72.85125206814742,Neurology,4,33,13,Cardiac,fever,mild,Moderate,28
1315,Reliance Hospital,18.885545057788978,72.77371879911531,Trauma,5,5,7,Cardiac,fracture,moderate,Low,41
1316,Bombay Hospital,19.24568074889309,72.83563121106262,Trauma,146,24,15,ICU,headache,mild,Moderate,57
1317,Lilavati Hospital,18.93482584554871,72.95194068252891,Orthopedics,97,0,17,ALS,vomiting,moderate,Moderate,35
1318,Hinduja Hospital Mahim,18.893016702219736,72.78192246047794,Pulmonology,86,0,3,Cardiac,vomiting,moderate,Low,16
1319,Cooper Hospital,18.889984538028543,72.96529186440526,Burns,44,30,4,ALS,headache,mild,High,94
1320,Fortis Hospital Mulund,18.968252667613456,72.77148963107358,Pulmonology,55,37,13,ICU,burn injury,moderate,Low,8
1321,KEM Hospital,19.01116916999569,72.90618930637935,Pediatrics,129,16,5,Cardiac,unconscious,severe,High,80
1322,SevenHills Hospital,19.102306432032236,72.89025005569077,Pediatrics,47,2,17,Cardiac,fever,mild,Low,72
1323,Breach Candy Hospital,18.91541854627932,72.76429216294703,Neurology,105,24,16,ICU,chest pain,severe,High,79
1324,KEM Hospital,19.115619739791594,72.82607215822027,Cardiology,92,30,2,Cardiac,fever,mild,Low,99
1325,Breach Candy Hospital,19.254786987260125,72.76955435690553,Cardiology,104,22,10,BLS,bleeding,severe,Low,19
1326,KEM Hospital,19.267440200532782,72.85716633955174,Trauma,110,47,12,ALS,fracture,moderate,High,74
1327,Cooper Hospital,19.28956940496666,72.96097169401857,Gynecology,33,34,1,ICU,breathing difficulty,severe,Low,6
1328,Shushrusha Hospital,19.02100493853755,72.95806053629255,Trauma,137,8,2,Cardiac,high blood pressure,moderate,Low,46
1329,Sion Hospital,19.041246687247604,72.75705378758396,General Medicine,103,26,9,BLS,breathing difficulty,severe,High,38
1330,Kokilaben Dhirubhai Ambani Hospital,19.032751030664805,72.77294365852194,Pediatrics,96,1,10,BLS,chest pain,severe,Low,73
1331,Dr. LH Hiranandani Hospital,19.26957695906974,72.78904286904557,Trauma,43,8,16,ICU,burn injury,moderate,Low,62
1332,Hinduja Hospital Mahim,19.043537492216522,72.77442023743714,General Medicine,138,40,17,BLS,burn injury,moderate,Moderate,13
1333,Rajawadi Hospital,19.047403647914887,72.80212993991645,Gynecology,124,9,13,ALS,vomiting,moderate,Low,54
1334,Hinduja Hospital Mahim,19.05219440834448,72.83370756143123,Burns,114,27,7,BLS,chest pain,severe,High,36
1335,Rajawadi Hospital,19.29067193273731,72.82447388366178,General Medicine,7,26,10,ICU,chest pain,severe,Moderate,32
1336,Reliance Hospital,19.09807518253441,72.89549083125966,General Medicine,79,33,9,BLS,chest pain,severe,Moderate,17
1337,Shivaji Park Hospital,19.167216448587126,72.82856354681915,Burns,124,10,20,BLS,bleeding,severe,High,32
1338,CritiCare Hospital,19.046628212291385,72.90009615313376,Pulmonology,130,28,20,ALS,headache,mild,High,112
1339,Fortis Hospital Mulund,19.22332414592379,72.75537507030936,Pulmonology,40,22,11,ALS,bleeding,severe,Low,107
1340,Sion Hospital,18.911012302077275,72.77329533430891,Gynecology,108,37,6,BLS,headache,mild,Moderate,58
1341,Bhaktivedanta Hospital,19.13727393816699,72.96347495423002,Orthopedics,6,22,14,BLS,burn injury,moderate,Moderate,70
1342,Global Hospital Parel,19.01659089001529,72.78360539932622,Trauma,22,39,2,ICU,burn injury,moderate,Moderate,37
1343,Hinduja Hospital Mahim,19.27248497402336,72.85178592396967,Gynecology,58,29,5,BLS,burn injury,moderate,Low,76
1344,CritiCare Hospital,19.051492784624163,72.752697191918,General Medicine,70,36,13,BLS,high blood pressure,moderate,High,105
1345,KEM Hospital,19.139649917161574,72.95936451322687,General Medicine,17,41,18,BLS,fever,mild,High,71
1346,SevenHills Hospital,18.987848232167924,72.79288896339347,Gynecology,36,4,16,ALS,burn injury,moderate,Moderate,12
1347,Cooper Hospital,19.090550332984748,72.91399230169448,Burns,68,34,14,ICU,breathing difficulty,severe,Moderate,14
1348,Reliance Hospital,19.17566459883476,72.79730747885107,Orthopedics,6,42,6,BLS,headache,mild,Moderate,49
